# subject number,age,sex,trial number,block number,condition,start lane,visonset lane,obstacle left,obstacle right,finish lane,response time,years drivers license,hours video games,sds17
62,19,1,10,2,1,1,1,5,2,1,100.000,2,0,9
62,19,1,11,2,1,1,1,5,1,1,1.144,2,0,9
62,19,1,12,2,1,1,1,6,1,1,100.000,2,0,9
62,19,1,13,2,1,2,2,5,4,1,0.818,2,0,9
62,19,1,14,2,1,1,1,2,3,2,1.294,2,0,9
62,19,1,15,3,4,2,2,4,2,1,1.540,2,0,9
62,19,1,16,3,4,2,2,5,2,1,0.300,2,0,9
62,19,1,17,3,4,2,2,2,7,2,100.000,2,0,9
62,19,1,18,3,4,1,2,5,6,2,-0.292,2,0,9
62,19,1,19,3,4,1,1,3,2,1,100.000,2,0,9
62,19,1,20,3,4,2,2,3,4,2,100.000,2,0,9
62,19,1,21,3,4,1,1,5,3,1,3.238,2,0,9
62,19,1,22,4,3,2,2,2,4,2,100.000,2,0,9
62,19,1,23,4,3,2,2,7,6,1,0.446,2,0,9
62,19,1,24,4,3,2,2,7,1,1,0.196,2,0,9
62,19,1,25,4,3,1,1,7,4,1,100.000,2,0,9
62,19,1,26,4,3,1,1,5,7,2,0.020,2,0,9
62,19,1,27,4,3,1,1,6,4,1,100.000,2,0,9
62,19,1,28,4,3,2,2,6,1,1,0.302,2,0,9
64,20,1,8,2,3,1,1,6,2,1,0.562,1,0,13
64,20,1,9,2,3,2,2,1,6,2,100.000,1,0,13
64,20,1,10,2,3,1,1,4,5,1,100.000,1,0,13
64,20,1,11,2,3,1,1,7,5,1,100.000,1,0,13
64,20,1,12,2,3,1,1,7,2,1,100.000,1,0,13
64,20,1,13,2,3,1,1,4,3,1,100.000,1,0,13
64,20,1,14,2,3,1,1,5,2,1,100.000,1,0,13
64,20,1,1,1,4,2,2,4,6,2,100.000,1,0,13
64,20,1,2,1,4,1,1,6,2,1,100.000,1,0,13
64,20,1,3,1,4,1,1,1,4,2,0.368,1,0,13
64,20,1,4,1,4,2,2,7,2,1,0.378,1,0,13
64,20,1,5,1,4,1,1,2,1,2,2.612,1,0,13
64,20,1,6,1,4,1,1,3,7,2,0.132,1,0,13
64,20,1,7,1,4,1,2,6,7,2,-0.146,1,0,13
64,20,1,22,4,1,2,2,3,5,2,100.000,1,0,13
64,20,1,23,4,1,2,2,7,1,1,0.696,1,0,13
64,20,1,24,4,1,2,2,4,5,2,100.000,1,0,13
64,20,1,25,4,1,2,2,2,1,1,1.282,1,0,13
64,20,1,26,4,1,1,1,3,6,2,0.908,1,0,13
64,20,1,27,4,1,1,1,6,4,1,100.000,1,0,13
64,20,1,28,4,1,2,2,7,6,1,0.886,1,0,13
64,20,1,15,3,2,2,2,1,6,2,100.000,1,0,13
64,20,1,16,3,2,1,1,7,2,1,100.000,1,0,13
64,20,1,17,3,2,1,1,3,7,2,0.910,1,0,13
64,20,1,18,3,2,1,1,6,2,1,100.000,1,0,13
64,20,1,19,3,2,1,1,1,4,2,1.498,1,0,13
64,20,1,20,3,2,1,1,5,7,2,0.860,1,0,13
64,20,1,21,3,2,2,2,6,3,1,1.546,1,0,13
67,22,2,1,1,1,1,1,7,3,1,100.000,4,14,12
67,22,2,2,1,1,2,2,5,2,1,0.504,4,14,12
67,22,2,3,1,1,2,2,6,1,1,1.078,4,14,12
67,22,2,4,1,1,1,1,1,2,1,100.000,4,14,12
67,22,2,5,1,1,1,1,3,1,1,100.000,4,14,12
67,22,2,6,1,1,2,2,6,2,1,1.024,4,14,12
67,22,2,7,1,1,1,1,5,3,1,100.000,4,14,12
67,22,2,8,2,2,1,1,3,6,2,1.536,4,14,12
67,22,2,9,2,2,2,2,4,2,1,1.830,4,14,12
67,22,2,10,2,2,1,1,7,6,1,100.000,4,14,12
67,22,2,11,2,2,1,1,5,4,1,100.000,4,14,12
67,22,2,12,2,2,1,1,2,1,1,100.000,4,14,12
67,22,2,13,2,2,2,2,2,5,2,100.000,4,14,12
67,22,2,14,2,2,1,1,5,6,1,100.000,4,14,12
67,22,2,15,3,3,2,2,2,3,2,100.000,4,14,12
67,22,2,16,3,3,1,1,2,4,2,0.290,4,14,12
67,22,2,17,3,3,1,1,1,4,2,0.196,4,14,12
67,22,2,18,3,3,2,2,2,5,2,100.000,4,14,12
67,22,2,19,3,3,1,1,6,1,1,100.000,4,14,12
67,22,2,20,3,3,2,2,6,4,1,0.462,4,14,12
67,22,2,21,3,3,1,1,3,6,2,0.502,4,14,12
67,22,2,22,4,4,2,2,1,2,2,100.000,4,14,12
67,22,2,23,4,4,1,1,6,1,1,100.000,4,14,12
67,22,2,24,4,4,1,1,3,4,1,100.000,4,14,12
67,22,2,25,4,4,2,2,5,1,1,2.870,4,14,12
67,22,2,26,4,4,2,2,5,6,2,100.000,4,14,12
67,22,2,27,4,4,2,2,7,3,1,1.664,4,14,12
67,22,2,28,4,4,1,1,6,4,1,100.000,4,14,12
68,23,1,8,2,4,2,2,7,6,1,1.094,6,0,10
68,23,1,9,2,4,2,2,2,6,2,100.000,6,0,10
68,23,1,10,2,4,2,2,5,4,1,2.992,6,0,10
68,23,1,11,2,4,2,2,3,2,1,1.898,6,0,10
68,23,1,12,2,4,2,2,7,4,1,1.396,6,0,10
68,23,1,13,2,4,1,1,6,3,1,100.000,6,0,10
68,23,1,14,2,4,2,2,7,5,1,0.302,6,0,10
68,23,1,1,1,3,1,1,3,7,2,0.248,6,0,10
68,23,1,2,1,3,1,1,7,6,1,100.000,6,0,10
68,23,1,3,1,3,1,1,7,1,1,100.000,6,0,10
68,23,1,4,1,3,2,2,7,4,1,0.268,6,0,10
68,23,1,5,1,3,2,2,3,4,2,0.588,6,0,10
68,23,1,6,1,3,2,2,2,6,2,100.000,6,0,10
68,23,1,7,1,3,1,1,1,3,2,0.210,6,0,10
68,23,1,22,4,2,1,1,3,2,1,100.000,6,0,10
68,23,1,23,4,2,2,2,3,4,2,100.000,6,0,10
68,23,1,24,4,2,2,2,3,5,2,100.000,6,0,10
68,23,1,25,4,2,1,1,5,1,1,100.000,6,0,10
68,23,1,26,4,2,2,2,2,6,2,100.000,6,0,10
68,23,1,27,4,2,2,2,7,5,1,1.126,6,0,10
68,23,1,28,4,2,2,2,2,7,2,100.000,6,0,10
68,23,1,15,3,1,2,2,6,3,1,0.830,6,0,10
68,23,1,16,3,1,1,1,5,4,1,100.000,6,0,10
68,23,1,17,3,1,2,2,2,4,2,100.000,6,0,10
68,23,1,18,3,1,2,2,5,7,2,100.000,6,0,10
68,23,1,19,3,1,1,1,3,4,2,1.376,6,0,10
68,23,1,20,3,1,2,2,4,7,2,100.000,6,0,10
68,23,1,21,3,1,1,1,4,1,1,100.000,6,0,10
69,25,2,1,1,2,2,2,3,7,2,100.000,8,0,11
69,25,2,2,1,2,1,1,1,2,1,100.000,8,0,11
69,25,2,3,1,2,2,2,3,1,1,1.924,8,0,11
69,25,2,4,1,2,2,2,5,3,1,1.834,8,0,11
69,25,2,5,1,2,2,2,1,7,2,100.000,8,0,11
69,25,2,6,1,2,2,2,6,2,1,1.838,8,0,11
69,25,2,7,1,2,1,1,4,7,2,0.898,8,0,11
69,25,2,8,2,1,1,1,4,5,2,1.140,8,0,11
69,25,2,9,2,1,2,2,2,7,2,100.000,8,0,11
69,25,2,10,2,1,2,2,1,5,2,100.000,8,0,11
69,25,2,11,2,1,1,1,1,4,1,100.000,8,0,11
69,25,2,12,2,1,2,2,4,2,1,0.898,8,0,11
69,25,2,13,2,1,1,1,3,5,2,0.844,8,0,11
69,25,2,14,2,1,1,1,2,1,1,100.000,8,0,11
69,25,2,15,3,3,1,1,6,3,1,100.000,8,0,11
69,25,2,16,3,3,1,1,2,1,1,100.000,8,0,11
69,25,2,17,3,3,2,2,3,2,1,0.742,8,0,11
69,25,2,18,3,3,1,1,4,1,1,100.000,8,0,11
69,25,2,19,3,3,1,1,7,3,1,100.000,8,0,11
69,25,2,20,3,3,2,2,3,5,2,100.000,8,0,11
69,25,2,21,3,3,1,1,6,5,1,100.000,8,0,11
69,25,2,22,4,4,2,2,4,7,2,100.000,8,0,11
69,25,2,23,4,4,2,2,1,3,2,100.000,8,0,11
69,25,2,24,4,4,1,1,7,2,1,100.000,8,0,11
69,25,2,25,4,4,1,1,3,6,2,0.064,8,0,11
69,25,2,26,4,4,2,2,3,7,2,100.000,8,0,11
69,25,2,27,4,4,2,2,5,7,2,100.000,8,0,11
69,25,2,28,4,4,1,1,7,1,1,100.000,8,0,11
70,23,1,1,1,1,2,2,6,4,1,1.296,5,0,13
70,23,1,2,1,1,1,1,1,3,2,1.456,5,0,13
70,23,1,3,1,1,2,2,3,6,2,100.000,5,0,13
70,23,1,4,1,1,2,2,1,6,2,100.000,5,0,13
70,23,1,5,1,1,2,2,3,2,1,1.512,5,0,13
70,23,1,6,1,1,2,2,7,4,1,0.940,5,0,13
70,23,1,7,1,1,1,1,4,3,1,100.000,5,0,13
70,23,1,8,2,2,1,1,2,3,2,0.840,5,0,13
70,23,1,9,2,2,2,2,7,2,1,0.836,5,0,13
70,23,1,10,2,2,2,2,2,4,2,100.000,5,0,13
70,23,1,11,2,2,1,1,1,5,2,0.936,5,0,13
70,23,1,12,2,2,1,1,1,6,2,0.788,5,0,13
70,23,1,13,2,2,2,2,1,4,2,100.000,5,0,13
70,23,1,14,2,2,1,1,6,3,1,100.000,5,0,13
70,23,1,15,3,3,1,1,6,7,2,0.628,5,0,13
70,23,1,16,3,3,2,2,5,2,1,0.456,5,0,13
70,23,1,17,3,3,2,2,4,6,2,100.000,5,0,13
70,23,1,18,3,3,2,2,5,1,1,0.336,5,0,13
70,23,1,19,3,3,2,2,4,7,2,100.000,5,0,13
70,23,1,20,3,3,2,2,4,3,1,0.328,5,0,13
70,23,1,21,3,3,1,1,1,7,2,0.402,5,0,13
70,23,1,22,4,4,1,1,4,6,2,0.580,5,0,13
70,23,1,23,4,4,2,2,6,7,2,100.000,5,0,13
70,23,1,24,4,4,2,2,6,2,1,0.222,5,0,13
70,23,1,25,4,4,2,2,1,5,2,100.000,5,0,13
70,23,1,26,4,4,1,2,1,6,2,-0.158,5,0,13
70,23,1,27,4,4,2,1,6,5,1,-0.068,5,0,13
70,23,1,28,4,4,2,2,1,4,2,100.000,5,0,13
71,19,1,1,1,2,1,1,4,5,2,1.502,2,0,8
71,19,1,2,1,2,1,1,4,6,2,1.634,2,0,8
71,19,1,3,1,2,2,2,4,3,2,100.000,2,0,8
71,19,1,4,1,2,1,1,6,7,2,1.714,2,0,8
71,19,1,5,1,2,2,2,5,7,2,100.000,2,0,8
71,19,1,6,1,2,2,2,5,2,1,1.648,2,0,8
71,19,1,7,1,2,1,1,6,5,1,100.000,2,0,8
71,19,1,8,2,1,1,1,3,7,2,0.786,2,0,8
71,19,1,9,2,1,2,2,2,6,2,100.000,2,0,8
71,19,1,10,2,1,1,1,7,1,1,100.000,2,0,8
71,19,1,11,2,1,2,2,2,5,2,100.000,2,0,8
71,19,1,12,2,1,2,2,7,5,1,0.994,2,0,8
71,19,1,13,2,1,1,1,6,5,1,100.000,2,0,8
71,19,1,14,2,1,1,1,7,6,1,100.000,2,0,8
71,19,1,15,3,4,2,2,4,5,2,100.000,2,0,8
71,19,1,16,3,4,2,2,2,1,2,100.000,2,0,8
71,19,1,17,3,4,1,1,2,5,2,2.198,2,0,8
71,19,1,18,3,4,2,2,3,5,2,100.000,2,0,8
71,19,1,19,3,4,2,2,2,3,1,2.120,2,0,8
71,19,1,20,3,4,1,1,2,4,1,2.042,2,0,8
71,19,1,21,3,4,1,1,4,3,1,100.000,2,0,8
71,19,1,22,4,3,1,1,1,6,1,100.000,2,0,8
71,19,1,23,4,3,1,1,4,2,2,1.182,2,0,8
71,19,1,24,4,3,2,2,7,2,1,0.820,2,0,8
71,19,1,25,4,3,2,2,4,5,2,100.000,2,0,8
71,19,1,26,4,3,1,1,3,1,2,0.834,2,0,8
71,19,1,27,4,3,2,2,6,2,1,0.550,2,0,8
71,19,1,28,4,3,2,2,7,5,1,0.502,2,0,8
72,21,1,1,1,4,2,2,2,5,2,100.000,4,0,11
72,21,1,2,1,4,1,1,6,3,1,100.000,4,0,11
72,21,1,3,1,4,1,1,3,2,1,100.000,4,0,11
72,21,1,4,1,4,1,1,5,7,2,1.876,4,0,11
72,21,1,5,1,4,2,2,1,2,2,100.000,4,0,11
72,21,1,6,1,4,2,2,2,7,2,100.000,4,0,11
72,21,1,7,1,4,1,1,1,7,2,0.446,4,0,11
72,21,1,8,2,3,1,1,3,1,1,100.000,4,0,11
72,21,1,9,2,3,1,1,2,4,2,0.490,4,0,11
72,21,1,10,2,3,1,1,5,6,2,0.922,4,0,11
72,21,1,11,2,3,2,2,6,3,2,100.000,4,0,11
72,21,1,12,2,3,2,2,4,7,2,100.000,4,0,11
72,21,1,13,2,3,1,1,1,4,2,0.552,4,0,11
72,21,1,14,2,3,2,2,6,2,1,0.458,4,0,11
72,21,1,15,3,1,2,2,4,1,1,1.172,4,0,11
72,21,1,16,3,1,2,2,4,6,2,100.000,4,0,11
72,21,1,17,3,1,2,2,2,3,2,100.000,4,0,11
72,21,1,18,3,1,2,2,3,7,2,100.000,4,0,11
72,21,1,19,3,1,1,1,1,7,2,0.768,4,0,11
72,21,1,20,3,1,2,2,1,2,2,100.000,4,0,11
72,21,1,21,3,1,2,2,4,2,1,0.916,4,0,11
72,21,1,22,4,2,1,1,3,5,2,0.984,4,0,11
72,21,1,23,4,2,1,1,4,7,2,0.782,4,0,11
72,21,1,24,4,2,1,1,7,5,1,100.000,4,0,11
72,21,1,25,4,2,1,1,3,6,2,0.884,4,0,11
72,21,1,26,4,2,2,2,7,6,1,0.902,4,0,11
72,21,1,27,4,2,2,2,7,2,1,0.710,4,0,11
72,21,1,28,4,2,1,1,5,2,1,100.000,4,0,11
73,22,1,8,2,3,1,2,6,7,2,-0.032,2,0,6
73,22,1,9,2,3,1,1,2,1,2,0.780,2,0,6
73,22,1,10,2,3,1,1,5,1,1,100.000,2,0,6
73,22,1,11,2,3,1,1,3,5,2,0.894,2,0,6
73,22,1,12,2,3,1,1,7,1,1,100.000,2,0,6
73,22,1,13,2,3,2,2,4,5,1,0.450,2,0,6
73,22,1,14,2,3,1,1,3,7,2,0.368,2,0,6
73,22,1,1,1,4,2,2,7,4,1,0.658,2,0,6
73,22,1,2,1,4,2,1,7,6,1,-0.460,2,0,6
73,22,1,3,1,4,1,1,4,6,2,0.368,2,0,6
73,22,1,4,1,4,2,2,5,3,1,2.088,2,0,6
73,22,1,5,1,4,1,1,6,2,1,100.000,2,0,6
73,22,1,6,1,4,1,1,1,3,2,1.070,2,0,6
73,22,1,7,1,4,1,2,5,6,2,-0.270,2,0,6
73,22,1,22,4,1,1,1,1,6,2,0.696,2,0,6
73,22,1,23,4,1,1,1,4,5,2,0.750,2,0,6
73,22,1,24,4,1,2,2,1,5,2,100.000,2,0,6
73,22,1,25,4,1,2,2,2,7,2,100.000,2,0,6
73,22,1,26,4,1,2,2,3,6,2,100.000,2,0,6
73,22,1,27,4,1,2,2,7,4,1,0.954,2,0,6
73,22,1,28,4,1,2,2,2,6,2,100.000,2,0,6
73,22,1,15,3,2,2,2,4,3,1,1.700,2,0,6
73,22,1,16,3,2,1,1,6,1,1,100.000,2,0,6
73,22,1,17,3,2,1,1,1,5,2,0.988,2,0,6
73,22,1,18,3,2,1,1,7,1,1,100.000,2,0,6
73,22,1,19,3,2,1,1,4,6,2,0.802,2,0,6
73,22,1,20,3,2,2,2,2,3,2,100.000,2,0,6
73,22,1,21,3,2,2,2,4,2,1,1.328,2,0,6
74,25,1,8,2,4,2,2,5,1,1,0.634,8,0,8
74,25,1,9,2,4,2,2,3,4,2,100.000,8,0,8
74,25,1,10,2,4,2,2,6,1,1,1.986,8,0,8
74,25,1,11,2,4,2,2,4,5,1,3.326,8,0,8
74,25,1,12,2,4,2,2,4,1,1,0.926,8,0,8
74,25,1,13,2,4,1,1,7,3,1,100.000,8,0,8
74,25,1,14,2,4,1,1,4,2,1,100.000,8,0,8
74,25,1,1,1,3,1,1,3,4,2,0.382,8,0,8
74,25,1,2,1,3,2,2,7,5,1,0.680,8,0,8
74,25,1,3,1,3,2,2,2,3,2,100.000,8,0,8
74,25,1,4,1,3,2,2,4,6,1,0.402,8,0,8
74,25,1,5,1,3,1,1,2,5,2,0.444,8,0,8
74,25,1,6,1,3,2,2,6,1,1,0.360,8,0,8
74,25,1,7,1,3,1,1,7,2,1,100.000,8,0,8
74,25,1,22,4,2,2,2,2,1,1,2.452,8,0,8
74,25,1,23,4,2,2,2,1,4,2,100.000,8,0,8
74,25,1,24,4,2,2,2,3,7,2,100.000,8,0,8
74,25,1,25,4,2,2,2,4,5,2,100.000,8,0,8
74,25,1,26,4,2,1,1,2,6,2,1.160,8,0,8
74,25,1,27,4,2,2,2,6,5,1,1.998,8,0,8
74,25,1,28,4,2,2,2,1,3,2,100.000,8,0,8
74,25,1,15,3,1,1,1,5,3,1,100.000,8,0,8
74,25,1,16,3,1,2,2,6,7,2,100.000,8,0,8
74,25,1,17,3,1,2,2,3,1,1,0.874,8,0,8
74,25,1,18,3,1,2,2,3,4,2,100.000,8,0,8
74,25,1,19,3,1,1,1,6,5,1,100.000,8,0,8
74,25,1,20,3,1,2,2,2,5,2,100.000,8,0,8
74,25,1,21,3,1,1,1,7,5,1,100.000,8,0,8
75,23,2,8,2,4,1,2,7,5,1,0.736,6,6,11
75,23,2,9,2,4,1,2,6,4,1,2.042,6,6,11
75,23,2,10,2,4,1,1,7,1,1,100.000,6,6,11
75,23,2,11,2,4,1,1,3,6,2,0.188,6,6,11
75,23,2,12,2,4,1,1,2,4,2,0.636,6,6,11
75,23,2,13,2,4,2,2,5,4,1,0.636,6,6,11
75,23,2,14,2,4,2,2,4,7,2,100.000,6,6,11
75,23,2,1,1,3,1,1,7,3,1,100.000,6,6,11
75,23,2,2,1,3,2,2,1,6,2,0.556,6,6,11
75,23,2,3,1,3,1,1,4,3,1,100.000,6,6,11
75,23,2,4,1,3,1,1,2,7,2,0.212,6,6,11
75,23,2,5,1,3,2,2,2,6,2,0.600,6,6,11
75,23,2,6,1,3,1,1,4,2,1,100.000,6,6,11
75,23,2,7,1,3,2,2,6,4,1,0.346,6,6,11
75,23,2,22,4,2,2,2,3,4,2,3.380,6,6,11
75,23,2,23,4,2,1,1,5,3,1,100.000,6,6,11
75,23,2,24,4,2,1,1,2,5,2,1.116,6,6,11
75,23,2,25,4,2,2,2,3,2,1,1.724,6,6,11
75,23,2,26,4,2,2,2,7,3,1,1.108,6,6,11
75,23,2,27,4,2,1,1,6,2,1,100.000,6,6,11
75,23,2,28,4,2,1,1,1,7,2,1.126,6,6,11
75,23,2,15,3,1,2,2,6,2,1,0.666,6,6,11
75,23,2,16,3,1,2,2,7,3,1,0.948,6,6,11
75,23,2,17,3,1,2,2,4,7,2,100.000,6,6,11
75,23,2,18,3,1,1,1,3,5,2,0.820,6,6,11
75,23,2,19,3,1,2,2,3,2,1,0.714,6,6,11
75,23,2,20,3,1,2,2,2,4,2,100.000,6,6,11
75,23,2,21,3,1,2,2,7,6,1,0.834,6,6,11
76,23,2,1,1,4,1,1,3,1,1,100.000,5,2,8
76,23,2,2,1,4,1,2,6,5,2,-11.026,5,2,8
76,23,2,3,1,4,2,2,6,7,2,100.000,5,2,8
76,23,2,4,1,4,2,2,1,4,2,100.000,5,2,8
76,23,2,5,1,4,2,2,2,1,1,0.680,5,2,8
76,23,2,6,1,4,1,2,2,3,2,-0.280,5,2,8
76,23,2,7,1,4,2,2,3,5,2,100.000,5,2,8
76,23,2,8,2,3,1,1,1,7,2,0.696,5,2,8
76,23,2,9,2,3,2,2,5,4,1,0.680,5,2,8
76,23,2,10,2,3,1,1,6,5,2,0.632,5,2,8
76,23,2,11,2,3,1,1,7,6,1,100.000,5,2,8
76,23,2,12,2,3,1,1,5,3,1,100.000,5,2,8
76,23,2,13,2,3,1,1,1,5,2,0.362,5,2,8
76,23,2,14,2,3,2,2,7,4,1,0.222,5,2,8
76,23,2,15,3,1,2,2,1,3,2,100.000,5,2,8
76,23,2,16,3,1,1,1,6,1,1,100.000,5,2,8
76,23,2,17,3,1,2,2,1,4,2,100.000,5,2,8
76,23,2,18,3,1,2,2,5,1,1,0.846,5,2,8
76,23,2,19,3,1,1,1,7,1,1,100.000,5,2,8
76,23,2,20,3,1,1,1,5,7,2,1.106,5,2,8
76,23,2,21,3,1,1,1,5,4,1,1.164,5,2,8
76,23,2,22,4,2,2,2,3,1,1,1.500,5,2,8
76,23,2,23,4,2,1,1,6,3,1,100.000,5,2,8
76,23,2,24,4,2,2,2,5,6,2,100.000,5,2,8
76,23,2,25,4,2,1,1,1,6,2,1.102,5,2,8
76,23,2,26,4,2,1,1,5,1,1,100.000,5,2,8
76,23,2,27,4,2,2,2,2,4,2,100.000,5,2,8
76,23,2,28,4,2,2,2,6,7,2,100.000,5,2,8
77,47,2,8,2,3,1,1,1,2,1,0.618,15,0,15
77,47,2,9,2,3,2,2,3,6,2,1.038,15,0,15
77,47,2,10,2,3,1,1,4,1,1,1.168,15,0,15
77,47,2,11,2,3,1,1,1,3,1,1.006,15,0,15
77,47,2,12,2,3,1,1,5,2,2,1.026,15,0,15
77,47,2,13,2,3,2,2,5,7,2,100.000,15,0,15
77,47,2,14,2,3,2,2,3,2,1,0.402,15,0,15
77,47,2,1,1,4,1,1,3,7,2,0.210,15,0,15
77,47,2,2,1,4,2,2,4,3,1,0.712,15,0,15
77,47,2,3,1,4,2,2,1,5,2,100.000,15,0,15
77,47,2,4,1,4,2,2,1,6,2,100.000,15,0,15
77,47,2,5,1,4,1,2,2,6,2,-0.316,15,0,15
77,47,2,6,1,4,2,2,7,2,1,0.242,15,0,15
77,47,2,7,1,4,2,2,5,2,1,0.054,15,0,15
77,47,2,22,4,1,2,2,6,4,1,0.766,15,0,15
77,47,2,23,4,1,1,1,5,6,1,100.000,15,0,15
77,47,2,24,4,1,2,2,4,3,1,1.384,15,0,15
77,47,2,25,4,1,2,2,7,2,1,1.098,15,0,15
77,47,2,26,4,1,2,2,2,1,1,0.812,15,0,15
77,47,2,27,4,1,2,2,6,3,1,1.028,15,0,15
77,47,2,28,4,1,2,2,5,2,1,1.068,15,0,15
77,47,2,15,3,2,2,2,2,7,2,100.000,15,0,15
77,47,2,16,3,2,1,1,7,4,1,100.000,15,0,15
77,47,2,17,3,2,2,2,4,1,1,1.528,15,0,15
77,47,2,18,3,2,2,2,1,2,2,100.000,15,0,15
77,47,2,19,3,2,2,2,5,4,1,1.102,15,0,15
77,47,2,20,3,2,1,1,6,4,1,100.000,15,0,15
77,47,2,21,3,2,1,1,5,7,2,1.316,15,0,15
78,20,2,1,1,3,2,2,5,1,2,0.862,3,1,9
78,20,2,2,1,3,1,1,6,3,1,100.000,3,1,9
78,20,2,3,1,3,2,2,2,1,1,1.122,3,1,9
78,20,2,4,1,3,2,2,7,1,1,0.280,3,1,9
78,20,2,5,1,3,2,2,1,4,2,0.198,3,1,9
78,20,2,6,1,3,2,2,7,2,1,0.226,3,1,9
78,20,2,7,1,3,1,1,4,5,1,0.826,3,1,9
78,20,2,8,2,4,1,1,4,5,1,100.000,3,1,9
78,20,2,9,2,4,2,2,5,6,2,100.000,3,1,9
78,20,2,10,2,4,2,2,6,2,1,0.512,3,1,9
78,20,2,11,2,4,2,1,7,3,1,-0.058,3,1,9
78,20,2,12,2,4,1,1,7,4,1,100.000,3,1,9
78,20,2,13,2,4,1,1,5,3,1,-12.176,3,1,9
78,20,2,14,2,4,2,2,1,3,2,100.000,3,1,9
78,20,2,15,3,2,2,2,5,2,1,1.200,3,1,9
78,20,2,16,3,2,2,2,2,6,2,100.000,3,1,9
